study.ID,ID,publication.year,data.year,exp.year,exp.length (months),disturbance,focus,technique,paradigm,hypothesis,pathway,plant.species,target.plant,measure.success,measured.factor,factor.levels,treatment,control,unit,Nsites,n.treatment,n.control,ntotalsamples,mean.treatment,mean.control,var.t,var.c,p-value,df,measure.dispersion,lat,long,continent,country,ecosystem,elevation (m),MAP (mm),aridity.index,potential.evaporation (mm),grazing,soil,notes
112,112.2,2006,2002,2002,24,agriculture,vegetation,"seeding, irrigation",active,irrigation and land preparation for revegetation,revegetation,multiple,multiple,native vegetation,native species cover,,irrigated and seeded,no control,percent,1,48,15,63,0.028,,0.022,,0.05,62,std. Error,33.32,-112.83,North America,USA,agriculture,250,188,,,,,
112,112.3,2006,2002,2002,24,agriculture,vegetation,"seeding, irrigation",active,irrigation and land preparation for revegetation,revegetation,multiple,multiple,native vegetation,exotic species cover,,not irrigated and seeded,no control,percent,1,48,15,63,2.15,,0.75,,0.05,62,std. Error,33.32,-112.83,North America,USA,agriculture,250,188,,,,,
112,112.3,2006,2002,2002,24,agriculture,vegetation,"seeding, irrigation",active,irrigation and land preparation for revegetation,revegetation,multiple,multiple,native vegetation,exotic species cover,,irrigated and seeded,no control,percent,1,48,15,63,43.5,,3.1,,0.05,62,std. Error,33.32,-112.83,North America,USA,agriculture,250,188,,,,,
112,112.4,2006,2002,2002,24,agriculture,vegetation,"seeding, irrigation",active,irrigation and land preparation for revegetation,revegetation,multiple,multiple,native vegetation,moisture,,not irrigated and seeded,no control,g H2O g soil-1,1,48,15,63,0.013,,0.0014,,0.05,62,std. Error,33.32,-112.83,North America,USA,agriculture,250,188,,,,,
112,112.4,2006,2002,2002,24,agriculture,vegetation,"seeding, irrigation",active,irrigation and land preparation for revegetation,revegetation,multiple,multiple,native vegetation,moisture,,irrigated and seeded,no control,g H2O g soil-1,1,48,15,63,0.035,,0.003,,0.05,62,std. Error,33.32,-112.83,North America,USA,agriculture,250,188,,,,,
112,112.5,2006,2002,2002,24,agriculture,vegetation,"seeding, irrigation",active,irrigation and land preparation for revegetation,revegetation,multiple,multiple,native vegetation,ph,,not irrigated and seeded,no control,,1,48,15,63,8.7,,0.5,,0.1,62,std. Error,33.32,-112.83,North America,USA,agriculture,250,188,,,,,
112,112.5,2006,2002,2002,24,agriculture,vegetation,"seeding, irrigation",active,irrigation and land preparation for revegetation,revegetation,multiple,multiple,native vegetation,ph,,irrigated and seeded,no control,,1,48,15,63,8.7,,0.5,,0.1,62,std. Error,33.32,-112.83,North America,USA,agriculture,250,188,,,,,
112,112.6,2006,2002,2002,24,agriculture,vegetation,"seeding, irrigation",active,irrigation and land preparation for revegetation,revegetation,multiple,multiple,native vegetation,electrical conductivity,,not irrigated and seeded,no control,dS m-1,1,48,15,63,1.99,,0.66,,0.05,62,std. Error,33.32,-112.83,North America,USA,agriculture,250,188,,,,,
112,112.6,2006,2002,2002,24,agriculture,vegetation,"seeding, irrigation",active,irrigation and land preparation for revegetation,revegetation,multiple,multiple,native vegetation,electrical conductivity,,irrigated and seeded,no control,dS m-1,1,48,15,63,3.72,,0.65,,0.05,62,std. Error,33.32,-112.83,North America,USA,agriculture,250,188,,,,,
112,112.7,2006,2002,2002,24,agriculture,vegetation,"seeding, irrigation",active,irrigation and land preparation for revegetation,revegetation,multiple,multiple,native vegetation,seed bank germination,,not irrigated and seeded,,No kg soil-1,1,48,15,63,681,,69,,0.05,62,std. Error,33.32,-112.83,North America,USA,agriculture,250,188,,,,,
112,112.7,2006,2002,2002,24,agriculture,vegetation,"seeding, irrigation",active,irrigation and land preparation for revegetation,revegetation,multiple,multiple,native vegetation,seed bank germination,,irrigated and seeded,,No kg soil-1,1,48,15,63,415,,22,,0.1,62,std. Error,33.32,-112.83,North America,USA,agriculture,250,188,,,,,
112,112.7,2006,2002,2002,24,agriculture,vegetation,"seeding, irrigation",active,irrigation and land preparation for revegetation,revegetation,multiple,multiple,native vegetation,seed bank germination,,abandoned farmland,,No kg soil-1,1,48,15,63,467,,65,,0.1,62,std. Error,33.32,-112.83,North America,USA,agriculture,250,188,,,,,
112,112.7,2006,2002,2002,24,agriculture,vegetation,"seeding, irrigation",active,irrigation and land preparation for revegetation,revegetation,multiple,multiple,native vegetation,seed bank germination,,natural desert soil,,No kg soil-1,1,48,15,63,38,,5,,0.05,62,std. Error,33.32,-112.83,North America,USA,agriculture,250,188,,,,,
114,114,1998,,,,agriculture,vegetation,planting,active,,,,,native vegetation,,,,,,,,,,,,,,,,,,,North America,USA,agriculture,,,,,herbivory,chemical composition,
115,115,2018,,,,grazing,vegetation,grazing exclusion,passive,,,,,native vegetation,,,,,,,,,,,,,,,,,,,Europe,Portugal,savannah,,,,,cattle,,
118,118,2017,,,,desertification,"vegetation, soil",seeding,active,,,,,revegetation,,,,,,,,,,,,,,,,,,,Asia,Saudi Arabia,rangeland,,,,,unreported animal,physical attributes,
119,119,2016,,,,grazing,vegetation,burning and mowing,active,,,,,native grasslands,,,,,,,,,,,,,,,,,,,Asia,Mongolia,steppe,,,,,livestock,chemical composition,
120,120,2016,,,,agriculture,animal,habitat for reptiles,passive,,,,,not clear,,,,,,,,,,,,,,,,,,,Oceania,Australia,woodland,,,,,cattle and sheep,,reptiles
121,121,2015,,,,agriculture,vegetation,planting,active,,,,,native vegetation,,,,,,,,,,,,,,,,,,,Asia,China,agriculture,,,,,,chemical composition,
126,126,2011,,,,grazing,biological soil crusts,grazing exclusion,passive,,,,,crusts of little disturbed sites,,,,,,,,,,,,,,,,,,,Oceania,Australia,woodland,,,,,livestock,nutrients,
127,127,2008,,,,mining,vegetation,"seeding, soil amendment",active,,,,,not clear,,,,,,,,,,,,,,,,,,,Europe,Spain,shrubland,,,,,sheep,chemical composition,
128,128,2007,,,,agriculture,vegetation,natural recovery,passive,,,,,native grasslands,,,,,,1,60,,,,,,,,,,-36.2,144.42,Oceania,Australia,agriculture,,395,,,livestock,,
129,129,2005,,,,clearing,vegetation,"seeding, inoculation",active,,,,,revegetation,,,,,,,,,,,,,,,,,,,Oceania,Australia,woodland,,,,,unreported animal,,
130,130,2018,,,,desertification,soil ,soil bacterial community,passive,,,,,revegetation,,,,,,,,,,,,,,,,,,,Asia,China,grassland,,,,,unreported animal,physicochemical properties,
132,132,2017,,,,clearing,vegetation,seeding,active,,,,,plant diversity,,,,,,,,,,,,,,,,,,,North America,USA,grassland,,,,,,,
133,133,2017,,,,land-use changes,soil,soil microbial ,passive,,,,,natural vegetation,,,,,,,,,,,,,,,,,,,Asia,China,steppe,,,,,,microbial and chemical properties,microbial
134,134,2016,,,,land-use changes,vegetation,"herbicide, herbivore exclosures, and shelter tubes",active,,,,,native vegetation,,,,,,,,,,,,,,,,,,,North America,USA,forest,,,,,,,
135,135,2016,,,,agriculture,vegetation,natural recovery,passive,,,,,native vegetation,,,,,,,,,,,,,,,,,,,Asia,Mongolia,forest,,,,,livestock,physicochemical properties,
139,139,2015,,,,agriculture,soil,planting,active,,,,,afforestation,,,,,,,,,,,,,,,,,,,Asia,China,grassland,,,,,,water,
141,141,2014,,,,desertification,soil,grazing exclusion,passive,,,,,natural recovery,,,,,,,,,,,,,,,,,,,Asia,China,grassland,,,,,sheep,carbon storage,
142,142,2015,,,,agriculture,vegetation,planting ,active,,,,,native vegetation,,,,,,,,,,,,,,,,,,,North America,USA,agriculture,,,,,,,
143,143,2014,,,,exotics,vegetation,"seeding, mowing",active,,,,,native grasslands,,,,,,,,,,,,,,,,,,,North America,USA,grassland,,,,,,,
145,145,2013,,,,deforestation,vegetation,planting,active,,,,,native vegetation,,,,,,,,,,,,,,,,,,,North America,Mexico,forest,,,,,,,
146,146,2013,,,,deforestation,vegetation,planting,active,,,,,native vegetation,,,,,,,,,,,,,,,,,,,South America,Argentina,forest,,,,,unreported animal,temperature and moisture,
147,147,2012,,,,agriculture,vegetation,seeding ,active,,,,,undisturbed plant community,,,,,,,,,,,,,,,,,,,North America,USA,agriculture,,,,,unreported animal,,
148,148,2012,,,,soil erosion,soil,soil nutrients,active,,,,,revegetation,,,,,,,,,,,,,,,,,,,Asia,China,grassland,,,,,livestock,"C, N",
149,149,2012,,,,anthropogenic disturbance,"vegetation, soil","seeding, soil amendment",active,,,,,native vegetation,,,,,,,,,,,,,,,,,,,North America,USA,shrubland,,,,,,chemical composition,natural gas exploration
151,151,2011,,,,soil erosion,soil,biostimulants,active,,,,,microbial and vegetation recovery,,,,,,,,,,,,,,,,,,,Europe,Spain,mediterranean,,,,,,biostimulants,
152,152,2010,,,,grazing,vegetation,"seeding, soil tilling, fertilization",active,,,,,native vegetation,,,,,,,,,,,,,,,,,,,Africa,Africa,rangeland,,,,,livestock,compactness and infiltration,
153,153,2010,,,,anthropogenic disturbance,vegetation,seeding,active,,,,,pre-disturbance condition,,,,,,,,,,,,,,,,,,,North America,USA,roadways,,,,,,,roads
154,154,2010,,,,agriculture,vegetation,water addition,active,,,,,undisturbed community,,,,,,,,,,,,,,,,,,,Asia,China,agriculture,,,,,unreported animal,physicochemical properties,
155,155,2009,,,,exotics,animal,"seeding, fire",active,,,,,undisturbed plant community,,,,,,,,,,,,,,,,,,,North America,USA,steppe,,,,,,,arthropods
157,157,2009,,,,desertification,"vegetation, soil","planting, soil amelioration",active,,,,,pre-disturbance condition,,,,,,,,,,,,,,,,,,,Europe,Spain,grassland,,,,,livestock,chemical composition,
160,160,2008,,,,anthropogenic disturbance,vegetation,"seeding, herbicide",active,,,,,native vegetation,,,,,,,,,,,,,,,,,,,North America,USA,roadways,,,,,,physicochemical properties,roadsides
161,161,2008,,,,grazing,vegetation,mechanical disturbance and seeding,active,,,,,palatable grasses,,,,,,,,,,,,,,,,,,,South America,Argentina,rangeland,,,,,livestock,,
162,162,2007,,,,anthropogenic disturbance,vegetation,natural recovery,passive,,,,,revegetation,,,,,,,,,,,,,,,,,,,Europe,Spain,roadways,,,,,,,road slopes
164,164,2006,,,,anthropogenic disturbance,"vegetation, soil",planting,active,,,,,native vegetation,,,,,,,,,,,,,,,,,,,Europe,Spain,steppe,,,,,,physicochemical properties,
166,166,2004,,,,mining,vegetation,seeding,active,,,,,diverse community,,,,,,,,,,,,,,,,,,,Oceania,Australia,shrubland,,,,,,no,
167,167,2004,,,,agriculture,vegetation,"seeding, mowing and herbicide, mulching (straw and sawdust)",active,,,,,native vegetation,,,,,,,,,,,,,,,,,,,North America,Canada,agriculture,,,,,,chemical composition,
168,168,2003,,,,desertification,vegetation,"planting, composted addition, mycorrhizal inoculation",active,,,,,revegetation,,,,,,,,,,,,,,,,,,,Europe,Spain,mediterranean,,,,,,physicochemical properties,
169,169,2003,,,,exotics,vegetation,seeding,active,,,,,native vegetation,,,,,,,,,,,,,,,,,,,North America,USA,grassland,,,,,,,
170,170,2018,,,,grazing,"vegetation, soil",grazing exclusion,passive,,,,,biomass,,,,,,,,,,,,,,,,,,,Asia,China,steppe,,,,,sheep,physicochemical properties,
171,171,2018,,,,anthropogenic disturbance,vegetation,seeding,active,,,,,undisturbed vegetation,,,,,,,,,,,,,,,,,,,North America,USA,grassland,,,,,cattle,,industries
179,179,2017,,,,grazing,vegetation,seeding,active,,,,,not clear,,,,,,,,,,,,,,,,,,,Oceania,Australia,grassland,,,,,livestock,no,
180,180,2016,,,,shrub encroachment,vegetation,chemical control,active,,,,,productive savanna,,,,,,,,,,,,,,,,,,,Africa,Africa,savannah,,,,,livestock,,
182,182,2016,,,,mining,soil,"planting, soil amelioration",active,,,,,undisturbed soil,,,,,,,,,,,,,,,,,,,Europe,Spain,mediterranean,,,,,,chemical and microbia properties,
188,188,2016,,,,agriculture,vegetation,natural recovery,passive,,,,,not clear,,,,,,,,,,,,,,,,,,,South America,Argentina,agriculture,,,,,,physicochemical properties,
193,193,2015,,,,exotics,"vegetation, soil","seeding, nutrients",active,,,,,not clear,,,,,,,,,,,,,,,,,,,North America,USA,grassland,,,,,cattle,litter and N meassured,
194,194,2015,,,,anthropogenic disturbance,vegetation,"seeding, irrigation",active,,,,,undisturbed desert,,,,,,,,,,,,,,,,,,,North America,USA,shrubland,,,,,,topsoil salvage,road construction
195,195,2015,,,,mining,soil,"planting, microbial ",active,,,,,not clear,,,,,,,,,,,,,,,,,,,Asia,China,grassland,,,,,,"chemical, enzyme and microbial meassures",
197,197,2015,,,,exotics,vegetation,planting,active,,,,,not clear,,,,,,,,,,,,,,,,,,,North America,Hawai,woodland,,,,,,physicochemical properties,
202,202,2015,,,,anthropogenic disturbance,vegetation,planting,active,,,,,not clear,,,,,,,,,,,,,,,,,,,Europe,Spain,forest,,,,,,physicochemical properties,human exploitation
204,204,2014,,,,anthropogenic disturbance,soil,planting,active,,,,,not clear,,,,,,,,,,,,,,,,,,,Asia,China,grassland,,,,,,moisture,
206,206,2014,,,,agriculture,vegetation,"seeding, irrigation",active,,,,,native vegetation,,,,,,,,,,,,,,,,,,,North America,USA,agriculture,,,,,cattle,water addition,
207,207,2014,,,,grazing,"vegetation, soil",grazing exclusion,passive,,,,,pre-disturbance condition,,,,,,,,,,,,,,,,,,,Asia,China,grassland,,,,,livestock,chemical composition,
209,209,2014,,,,agriculture,"vegetation, soil",natural recovery,passive,land abandonment,,,,,,,,no control,,7,3,,21,,,,,,,,-31.8,-69.36,South America,Argentina,agriculture,1900,100,,,livestock,physicochemical properties,
210,210,2014,,,,agriculture,soil,carbon amendment,active,,,,,native grasslands,,,,,,,,,,,,,,,,,,,Europe,Hungary,agriculture,,,,,,chemical and microbia properties,
211,211,2014,,,,exotics,vegetation,"seeding, herbicide",active,,,,,perennial vegetation,,,,,,,,,,,,,,,,,,,North America,USA,rangeland,,,,,,,
212,212,2014,,,,stressful soil,vegetation,planting,active,,,,,not clear,,,,,,,,,,,,,,,,,,,Europe,Spain,shrubland,,,,,,moisture,
213,213,2015,,,,desertification,soil,planting,active,,,,,native vegetation and soil retention,,,,,,,,,,,,,,,,,,,Asia,India,shrubland,,,,,cattle,physiochemical properties,
214,214,2014,,,,agriculture,vegetation,"planting, irrigation, mulch",active,,,,,not clear,,,,,,,,,,,,,,,,,,,North America,USA,agriculture,,,,,,mulch and water addition,
218,218,2013,,,,soil erosion,soil,planting,active,,,,,not clear,,,,,,,,,,,,,,,,,,,Asia,China,savannah,,,,,,chemical and microbia properties,
219,219,2013,,,,grazing,vegetation,grazing exclusion,passive,,,,,soil and vegetation recovery,,,,,,,,,,,,,,,,,,,Africa,Morocco,rangeland,,,,,livestock,chemical composition,
220,220,2013,,,,mining,vegetation,nurse plants,passive,,,,,vegetation cover,,,,,,,,,,,,,,,,,,,South America,Chile,shrubland,,,,,unreported animal,physicochemical properties,
221,221,2012,,,,exotics,vegetation,seed caching rodents,passive,,,,,not clear,,,,,,,,,,,,,,,,,,,North America,USA,rangeland,,,,,,,
223,223,2013,,,,grazing,vegetation,nurse plants,passive,,,,,not clear,,,,,,,,,,,,,,,,,,,Asia,Iran,rangeland,,,,,unreported animal,no,
229,229,2012,,,,grazing,seed,soil seed bank,passive,,,,,original light grazing situation,,,,,,,,,,,,,,,,,,,Africa,Africa,rangeland,,,,,livestock,seed bank,
230,230,2012,,,,browsing,vegetation,planting,active,,,,,intact site,,,,,,,,,,,,,,,,,,,Africa,Africa,forest,,,,,goat,,costs
231,231,2012,,,,grazing,vegetation,grazing exclusion,passive,,,,,not clear,,,,,,,,,,,,,,,,,,,Asia,Mongolia,grassland,,,,,sheep and goats,,
232,232,2012,,,,exotics,vegetation,irrigation,active,,,,,native vegetation,,,,,,,,,,,,,,,,,,,North America,USA,shrubland,,,,,,water addition,
233,233,2012,,,,exotics,vegetation,"planting, mycorrhiza, hydrogel, wood obstruction",active,,,,,not clear,,,,,,,,,,,,,,,,,,,North America,USA,shrubland,,,,,,,
235,235,2012,,,,anthropogenic disturbance,seed,"seeding, tackifier, harrowed",active,,,,,pre-disturbance conditions,,,,,,,,,,,,,,,,,,,North America,USA,shrubland,,,,,,seed bank,military training area
238,238,2011,,,,grazing,soil,planting,active,,,,,rangeland rehabilitation,,,,,,,,,,,,,,,,,,,Africa,Morocco,rangeland,,,,,livestock,chemical properties,
239,239,2011,,,,agriculture,vegetation,natural recovery,passive,,,,,native vegetation recovery,,,,,,,,,,,,,,,,,,,South America,Brazil,savannah,,,,,cattle,moisture,forestry
240,240,2011,,,,exotics,vegetation,"seeding, mechanical control",active,,,,,native vegetation,,,,,,,,,,,,,,,,,,,North America,USA,grassland,,,,,,,
241,241,2011,,,,exotics,vegetation,planting,active,,,,,not clear,,,,,,,,,,,,,,,,,,,South America,Chile,mediterranean,,,,,cattle,moisture,
